dir,radial,rad_minus_e8,rad_minus_gauss_0,rad_minus_gauss_1,rad_minus_gauss_2
voice_128,8.7614257861559,0.8317752875475266,0.9863250631029237,0.3381687358945733,0.10496955960154253
voice_64,10.864855375811306,3.0713174045016522,3.2209991860365816,2.8885787173315762,2.1742509268451027
ytf_128,6.08197730216661,0.7335323560046634,0.8791376782515625,0.4791145879473442,0.35182539359112663
ytf_64,6.08197730216661,0.7335323560046634,0.8791376782515625,0.4791145879473442,0.35182539359112663
vggface2_64,4.981231318473097,0.5188973446271818,0.6088717978641904,0.30189344454977185,0.254921231814202
vggface2_128,4.981231318473097,0.5188973446271818,0.6088717978641904,0.30189344454977185,0.254921231814202
